
******2019/12/4 16:43:51******
temp:100
0.988462 r/s
0.403695 m/s

1.103846 r/s
0.450818 m/s

1.084615 r/s
0.442965 m/s

1.057692 r/s
0.431969 m/s

1.084615 r/s
0.442965 m/s

1.053846 r/s
0.430398 m/s

1.138462 r/s
0.464956 m/s

0.969231 r/s
0.395841 m/s

1.026923 r/s
0.419403 m/s

1.080769 r/s
0.441394 m/s

0.980769 r/s
0.400553 m/s

1.030769 r/s
0.420973 m/s

1.107692 r/s
0.452389 m/s

0.988462 r/s
0.403695 m/s

1.107692 r/s
0.452389 m/s

1.076923 r/s
0.439823 m/s

1.065385 r/s
0.435111 m/s

1.088462 r/s
0.444535 m/s

1.057692 r/s
0.431969 m/s

1.142308 r/s
0.466526 m/s

0.980769 r/s
0.400553 m/s

1.030769 r/s
0.420973 m/s

1.076923 r/s
0.439823 m/s

0.980769 r/s
0.400553 m/s

1.034615 r/s
0.422544 m/s

1.123077 r/s
0.458672 m/s

0.988462 r/s
0.403695 m/s

1.100000 r/s
0.449248 m/s

1.076923 r/s
0.439823 m/s

1.053846 r/s
0.430398 m/s

1.088462 r/s
0.444535 m/s

1.046154 r/s
0.427257 m/s

1.142308 r/s
0.466526 m/s

0.973077 r/s
0.397411 m/s

1.030769 r/s
0.420973 m/s

1.080769 r/s
0.441394 m/s

0.992308 r/s
0.405265 m/s

1.038462 r/s
0.424115 m/s

1.111538 r/s
0.453960 m/s

0.992308 r/s
0.405265 m/s

1.100000 r/s
0.449248 m/s

1.080769 r/s
0.441394 m/s

1.057692 r/s
0.431969 m/s

1.084615 r/s
0.442965 m/s

1.050000 r/s
0.428827 m/s

1.134615 r/s
0.463385 m/s

0.969231 r/s
0.395841 m/s

1.026923 r/s
0.419403 m/s

1.076923 r/s
0.439823 m/s

0.988462 r/s
0.403695 m/s

1.042308 r/s
0.425686 m/s

1.115385 r/s
0.455531 m/s

1.000000 r/s
0.408407 m/s

1.119231 r/s
0.457102 m/s

1.092308 r/s
0.446106 m/s

1.061538 r/s
0.433540 m/s

1.088462 r/s
0.444535 m/s

1.057692 r/s
0.431969 m/s

1.146154 r/s
0.468097 m/s

0.969231 r/s
0.395841 m/s

0.992308 r/s
0.405265 m/s

1.034615 r/s
0.422544 m/s

0.938462 r/s
0.383274 m/s

0.938462 r/s
0.383274 m/s

0.965385 r/s
0.394270 m/s

0.830769 r/s
0.339292 m/s

0.976923 r/s
0.398982 m/s

0.996154 r/s
0.406836 m/s

0.976923 r/s
0.398982 m/s

1.015385 r/s
0.414690 m/s

0.961538 r/s
0.392699 m/s

1.003846 r/s
0.409978 m/s

0.830769 r/s
0.339292 m/s

0.842308 r/s
0.344004 m/s

0.900000 r/s
0.367566 m/s

0.815385 r/s
0.333009 m/s

0.930769 r/s
0.380133 m/s

0.942308 r/s
0.384845 m/s

0.934615 r/s
0.381703 m/s

1.000000 r/s
0.408407 m/s

0.980769 r/s
0.400553 m/s

1.061538 r/s
0.433540 m/s

0.926923 r/s
0.378562 m/s

0.965385 r/s
0.394270 m/s

1.007692 r/s
0.411549 m/s

0.911538 r/s
0.372279 m/s

0.915385 r/s
0.373849 m/s

0.957692 r/s
0.391128 m/s

0.838462 r/s
0.342434 m/s

0.888462 r/s
0.362854 m/s

0.861538 r/s
0.351858 m/s

0.873077 r/s
0.356571 m/s

0.942308 r/s
0.384845 m/s

0.923077 r/s
0.376991 m/s

1.023077 r/s
0.417832 m/s

0.903846 r/s
0.369137 m/s

0.961538 r/s
0.392699 m/s

1.019231 r/s
0.416261 m/s

0.950000 r/s
0.387987 m/s

1.007692 r/s
0.411549 m/s

1.084615 r/s
0.442965 m/s

0.961538 r/s
0.392699 m/s

1.050000 r/s
0.428827 m/s

1.003846 r/s
0.409978 m/s

0.946154 r/s
0.386416 m/s

0.926923 r/s
0.378562 m/s

0.861538 r/s
0.351858 m/s

0.961538 r/s
0.392699 m/s

0.850000 r/s
0.347146 m/s

0.915385 r/s
0.373849 m/s

0.984615 r/s
0.402124 m/s

0.915385 r/s
0.373849 m/s

0.980769 r/s
0.400553 m/s

1.065385 r/s
0.435111 m/s

0.965385 r/s
0.394270 m/s

1.088462 r/s
0.444535 m/s

1.057692 r/s
0.431969 m/s

1.030769 r/s
0.420973 m/s

1.050000 r/s
0.428827 m/s

0.992308 r/s
0.405265 m/s

1.042308 r/s
0.425686 m/s

0.842308 r/s
0.344004 m/s

0.857692 r/s
0.350288 m/s

0.930769 r/s
0.380133 m/s

0.876923 r/s
0.358142 m/s

0.934615 r/s
0.381703 m/s

1.030769 r/s
0.420973 m/s

0.934615 r/s
0.381703 m/s

1.057692 r/s
0.431969 m/s

1.038462 r/s
0.424115 m/s

1.030769 r/s
0.420973 m/s

1.073077 r/s
0.438252 m/s

1.038462 r/s
0.424115 m/s

1.126923 r/s
0.460243 m/s

0.942308 r/s
0.384845 m/s

0.973077 r/s
0.397411 m/s

0.976923 r/s
0.398982 m/s

0.846154 r/s
0.345575 m/s

0.865385 r/s
0.353429 m/s

0.976923 r/s
0.398982 m/s

0.896154 r/s
0.365996 m/s

1.011538 r/s
0.413119 m/s

1.007692 r/s
0.411549 m/s

1.003846 r/s
0.409978 m/s

1.046154 r/s
0.427257 m/s

1.023077 r/s
0.417832 m/s

1.119231 r/s
0.457102 m/s

0.965385 r/s
0.394270 m/s

1.019231 r/s
0.416261 m/s

1.065385 r/s
0.435111 m/s

0.961538 r/s
0.392699 m/s

1.000000 r/s
0.408407 m/s

1.015385 r/s
0.414690 m/s

0.873077 r/s
0.356571 m/s

0.957692 r/s
0.391128 m/s

0.976923 r/s
0.398982 m/s

0.980769 r/s
0.400553 m/s

1.023077 r/s
0.417832 m/s

1.011538 r/s
0.413119 m/s

1.107692 r/s
0.452389 m/s

0.953846 r/s
0.389557 m/s

1.011538 r/s
0.413119 m/s

1.069231 r/s
0.436681 m/s

0.984615 r/s
0.402124 m/s

1.038462 r/s
0.424115 m/s

1.107692 r/s
0.452389 m/s

0.984615 r/s
0.402124 m/s

1.073077 r/s
0.438252 m/s

1.011538 r/s
0.413119 m/s

0.953846 r/s
0.389557 m/s

0.976923 r/s
0.398982 m/s

0.965385 r/s
0.394270 m/s

1.069231 r/s
0.436681 m/s

0.926923 r/s
0.378562 m/s

0.996154 r/s
0.406836 m/s

1.057692 r/s
0.431969 m/s

0.965385 r/s
0.394270 m/s

1.026923 r/s
0.419403 m/s

1.107692 r/s
0.452389 m/s

0.996154 r/s
0.406836 m/s

1.111538 r/s
0.453960 m/s

1.076923 r/s
0.439823 m/s

1.046154 r/s
0.4temp:120
0.396154 r/s
0.161792 m/s

0.688462 r/s
0.281173 m/s

0.884615 r/s
0.361283 m/s

0.938462 r/s
0.383274 m/s

1.080769 r/s
0.441394 m/s

0.965385 r/s
0.394270 m/s

1.050000 r/s
0.428827 m/s

1.130769 r/s
0.461814 m/s

1.038462 r/s
0.424115 m/s

1.103846 r/s
0.450818 m/s

1.246154 r/s
0.508938 m/s

1.053846 r/s
0.430398 m/s

1.146154 r/s
0.468097 m/s

1.153846 r/s
0.471239 m/s

1.203846 r/s
0.491659 m/s

1.196154 r/s
0.488518 m/s

1.026923 r/s
0.419403 m/s

1.069231 r/s
0.436681 m/s

1.161538 r/s
0.474380 m/s

1.038462 r/s
0.424115 m/s

1.100000 r/s
0.449248 m/s

1.192308 r/s
0.486947 m/s

1.061538 r/s
0.433540 m/s

1.115385 r/s
0.455531 m/s

1.246154 r/s
0.508938 m/s

1.196154 r/s
0.488518 m/s

1.180769 r/s
0.482234 m/s

1.092308 r/s
0.446106 m/s

1.138462 r/s
0.464956 m/s

1.157692 r/s
0.472810 m/s

1.023077 r/s
0.417832 m/s

1.065385 r/s
0.435111 m/s

1.123077 r/s
0.458672 m/s

1.046154 r/s
0.427257 m/s

1.103846 r/s
0.450818 m/s

1.234615 r/s
0.504226 m/s

1.057692 r/s
0.431969 m/s

1.161538 r/s
0.474380 m/s

1.165385 r/s
0.475951 m/s

1.215385 r/s
0.496372 m/s

1.226923 r/s
0.501084 m/s

1.080769 r/s
0.441394 m/s

1.111538 r/s
0.453960 m/s

1.207692 r/s
0.493230 m/s

1.015385 r/s
0.414690 m/s

1.107692 r/s
0.452389 m/s

1.138462 r/s
0.464956 m/s

1.169231 r/s
0.477522 m/s

1.169231 r/s
0.477522 m/s

1.084615 r/s
0.442965 m/s

1.138462 r/s
0.464956 m/s

1.192308 r/s
0.486947 m/s

1.073077 r/s
0.438252 m/s

1.169231 r/s
0.477522 m/s

1.169231 r/s
0.477522 m/s

1.203846 r/s
0.491659 m/s

1.184615 r/s
0.483805 m/s

1.026923 r/s
0.419403 m/s

1.076923 r/s
0.439823 m/s

1.161538 r/s
0.474380 m/s

1.046154 r/s
0.427257 m/s

1.146154 r/s
0.468097 m/s

1.161538 r/s
0.474380 m/s

1.215385 r/s
0.496372 m/s

1.238462 r/s
0.505796 m/s

1.084615 r/s
0.442965 m/s

1.134615 r/s
0.463385 m/s

1.265385 r/s
0.516792 m/s

1.184615 r/s
0.483805 m/s

1.153846 r/s
0.471239 m/s

1.046154 r/s
0.427257 m/s

1.173077 r/s
0.479093 m/s

1.203846 r/s
0.491659 m/s

1.065385 r/s
0.435111 m/s

1.123077 r/s
0.458672 m/s

1.250000 r/s
0.510509 m/s

1.196154 r/s
0.488518 m/s

1.200000 r/s
0.490088 m/s

1.103846 r/s
0.450818 m/s

1.153846 r/s
0.471239 m/s

1.200000 r/s
0.490088 m/s

1.061538 r/s
0.433540 m/s

1.126923 r/s
0.460243 m/s

1.123077 r/s
0.458672 m/s

1.153846 r/s
0.471239 m/s

1.161538 r/s
0.474380 m/s

1.076923 r/s
0.439823 m/s

1.134615 r/s
0.463385 m/s

1.188462 r/s
0.485376 m/s

1.073077 r/s
0.438252 m/s

1.169231 r/s
0.477522 m/s

1.173077 r/s
0.479093 m/s

1.226923 r/s
0.501084 m/s

1.242308 r/s
0.507367 m/s

1.065385 r/s
0.435111 m/s

1.088462 r/s
0.444535 m/s

1.146154 r/s
0.468097 m/s

1.034615 r/s
0.422544 m/s

1.142308 r/s
0.466526 m/s

1.153846 r/s
0.471239 m/s

1.215385 r/s
0.496372 m/s

1.238462 r/s
0.505796 m/s

1.088462 r/s
0.444535 m/s

1.142308 r/s
0.466526 m/s

1.273077 r/s
0.519934 m/s

1.207692 r/s
0.493230 m/s

1.200000 r/s
0.490088 m/s

1.080769 r/s
0.441394 m/s

1.103846 r/s
0.450818 m/s

1.173077 r/s
0.479093 m/s

1.053846 r/s
0.430398 m/s

1.107692 r/s
0.452389 m/s

1.250000 r/s
0.510509 m/s

1.061538 r/s
0.433540 m/s

1.169231 r/s
0.477522 m/s

1.173077 r/s
0.479093 m/s

1.230769 r/s
0.502655 m/s

1.238462 r/s
0.505796 m/s

1.088462 r/s
0.444535 m/s

1.146154 r/s
0.468097 m/s

1.234615 r/s
0.504226 m/s

1.046154 r/s
0.427257 m/s

1.115385 r/s
0.455531 m/s

1.130769 r/s
0.461814 m/s

1.173077 r/s
0.479093 m/s

1.176923 r/s
0.480664 m/s

1.088462 r/s
0.444535 m/s

1.146154 r/s
0.468097 m/s

1.196154 r/s
0.488518 m/s

1.080769 r/s
0.441394 m/s

1.173077 r/s
0.479093 m/s

1.184615 r/s
0.483805 m/s

1.230769 r/s
0.502655 m/s

1.215385 r/s
0.496372 m/s

1.050000 r/s
0.428827 m/s

1.088462 r/s
0.444535 m/s

1.153846 r/s
0.471239 m/s

1.057692 r/s
0.431969 m/s

1.157692 r/s
0.472810 m/s

1.165385 r/s
0.475951 m/s

1.230769 r/s
0.502655 m/s

1.246154 r/s
0.508938 m/s

1.096154 r/s
0.447677 m/s

1.150000 r/s
0.469668 m/s

1.276923 r/s
0.521504 m/s

1.215385 r/s
0.496372 m/s

1.173077 r/s
0.479093 m/s

1.061538 r/s
0.433540 m/s

1.100000 r/s
0.449248 m/s

1.188462 r/s
0.485376 m/s

1.069231 r/s
0.436681 m/s

1.119231 r/s
0.457102 m/s

1.253846 r/s
0.512080 m/s

1.203846 r/s
0.491659 m/s

1.203846 r/s
0.491659 m/s

1.107692 r/s
0.452389 m/s

1.157692 r/s
0.472810 m/s

1.203846 r/s
0.491659 m/s

1.080769 r/s
0.441394 m/s

1.150000 r/s
0.469668 m/s

1.130769 r/s
0.461814 m/s

1.150000 r/s
0.469668 m/s

1.153846 r/s
0.471239 m/s

1.076923 r/s
0.439823 m/s

1.126923 r/s
0.460243 m/s

1.180769 r/s
0.482234 m/s

1.076923 r/s
0.439823 m/s

1.173077 r/s
0.479093 m/s

1.180769 r/s
0.482234 m/s

1.226923 r/s
0.501084 m/s

1.242308 r/s
0.507367 m/s

1.088462 r/s
0.444535 m/s

1.107692 r/s
0.452389 m/s

1.146154 r/s
0.468097 m/s

1.023077 r/s
0.417832 m/s

1.123077 r/s
0.458672 m/s

1.150000 r/s
0.469668 m/s

1.211538 r/s
0.494801 m/s

1.226923 r/s
0.501084 m/s

1.088462 r/s
0.444535 m/s

1.150000 r/s
0.469668 m/s

1.265385 r/s
0.516792 m/s

1.211538 r/s
0.494801 m/s

1.207692 r/s
0.493230 m/s

1.096154 r/s
0.447677 m/s

1.115385 r/s
0.455531 m/s

1.173077 r/s
0.479093 m/s

1.034615 r/s
0.422544 m/s

1.096154 r/s
0.447677 m/s

1.238462 r/s
0.505796 m/s

1.057692 r/s
0.431969 m/s

1.157692 r/s
0.472810 m/s

1.173077 r/s
0.479093 m/s

1.234615 r/s
0.504226 m/s

1.246154 r/s
0.508938 m/s

1.034615 r/s
0.422544 m/s

0.992308 r/s
0.405265 m/s

1.003846 r/s
0.409978 m/s

0.888462 r/s
0.362854 m/s

0.976923 r/s
0.398982 m/s

0.961538 r/s
0.392699 m/s

1.007692 r/s
0.411549 m/s

1.088462 r/s
0.444535 m/s

1.092308 r/s
0.446106 m/s

1.200000 r/s
0.490088 m/s

0.950000 r/s
0.387987 m/s

0.807692 r/s
0.329867 m/s

0.592308 r/s
0.241903 m/s

0.784615 r/s
0.320442 m/s

0.823077 r/s
0.336150 m/s

0.946154 r/s
0.386416 m/s

1.042308 r/s
0.425686 m/s

0.965385 r/s
0.394270 m/s

1.038462 r/s
0.424115 m/s

1.138462 r/s
0.464956 m/s

1.023077 r/s
0.417832 m/s

1.161538 r/s
0.474380 m/s

1.134615 r/s
0.463385 m/s

1.053846 r/s
0.430398 m/s

1.103846 r/s
0.450818 m/s

1.192308 r/s
0.486947 m/s

1.061538 r/s
0.433540 m/s

1.115385 r/s
0.455531 m/s

1.234615 r/s
0.504226 m/s

0.842308 r/s
0.344004 m/s

1.150000 r/s
0.469668 m/s

1.161538 r/s
0.474380 m/s

1.207692 r/s
0.493230 m/s

1.219231 r/s
0.497942 m/s

1.073077 r/s
0.438252 m/s

1.123077 r/s
0.458672 m/s

1.242308 r/s
0.507367 m/s

1.192308 r/s
0.486947 m/s

1.180769 r/s
0.482234 m/s

1.092308 r/s
0.446106 m/s

1.146154 r/s
0.468097 m/s

1.184615 r/s
0.483805 m/s

1.073077 r/s
0.438252 m/s

1.169231 r/s
0.477522 m/s

1.169231 r/s
0.477522 m/s

1.223077 r/s
0.499513 m/s

1.230769 r/s
0.502655 m/s

1.088462 r/s
0.444535 m/s

1.130769 r/s
0.461814 m/s

1.250000 r/s
0.510509 m/s

1.196154 r/s
0.488518 m/s

1.188462 r/s
0.485376 m/s

1.096154 r/s
0.447677 m/s

1.150000 r/s
0.469668 m/s

1.196154 r/s
0.488518 m/s

1.076923 r/s
0.439823 m/s

1.169231 r/s
0.477522 m/s

1.173077 r/s
0.479093 m/s

1.223077 r/s
0.499513 m/s

1.238462 r/s
0.505796 m/s

1.084615 r/s
0.442965 m/s

1.134615 r/s
0.463385 m/s

1.257692 r/s
0.513650 m/s

1.203846 r/s
0.491659 m/s

1.192308 r/s
0.486947 m/s

1.096154 r/s
0.447677 m/s

1.142308 r/s
0.466526 m/s

1.192308 r/s
0.486947 m/s

1.076923 r/s
0.439823 m/s

1.176923 r/s
0.480664 m/s

1.173077 r/s
0.479093 m/s

1.226923 r/s
0.501084 m/s

1.226923 r/s
0.501084 m/s

1.088462 r/s
0.444535 m/s

1.130769 r/s
0.461814 m/s

1.253846 r/s
0.512080 m/s

1.196154 r/s
0.488518 m/s

1.192308 r/s
0.486947 m/s

1.103846 r/s
0.450818 m/s

1.153846 r/s
0.471239 m/s

1.192308 r/s
0.486947 m/s

1.076923 r/s
0.439823 m/s

1.173077 r/s
0.479093 m/s

1.173077 r/s
0.479093 m/s

1.223077 r/s
0.499513 m/s

1.230769 r/s
0.502655 m/s

1.088462 r/s
0.444535 m/s

1.126923 r/s
0.460243 m/s

1.261538 r/s
0.515221 m/s

1.200000 r/s
0.490088 m/s

1.188462 r/s
0.485376 m/s

1.103846 r/s
0.450818 m/s

1.153846 r/s
0.471239 m/s

1.200000 r/s
0.490088 m/s

1.080769 r/s
0.441394 m/s

1.173077 r/s
0.479093 m/s

1.173077 r/s
0.479093 m/s

1.226923 r/s
0.501084 m/s

1.238462 r/s
0.505796 m/s

1.084615 r/s
0.442965 m/s

1.134615 r/s
0.463385 m/s

1.265385 r/s
0.516792 m/s

1.200000 r/s
0.490088 m/s

1.192308 r/s
0.486947 m/s

1.100000 r/s
0.449248 m/s

1.153846 r/s
0.471239 m/s

1.192308 r/s
0.486947 m/s

1.080769 r/s
0.441394 m/s

1.176923 r/s
0.480664 m/s

1.176923 r/s
0.480664 m/s

1.219231 r/s
0.497942 m/s

1.238462 r/s
0.505796 m/s

1.088462 r/s
0.444535 m/s

1.130769 r/s
0.461814 m/s

1.257692 r/s
0.513650 m/s

1.203846 r/s
0.491659 m/s

1.200000 r/s
0.490088 m/s

1.096154 r/s
0.447677 m/s

1.150000 r/s
0.469668 m/s

1.200000 r/s
0.490088 m/s

1.076923 r/s
0.439823 m/s

1.176923 r/s
0.480664 m/s

1.176923 r/s
0.480664 m/s

1.226923 r/s
0.501084 m/s

1.230769 r/s
0.502655 m/s

1.084615 r/s
0.442965 m/s

1.126923 r/s
0.460243 m/s

1.257692 r/s
0.513650 m/s

1.207692 r/s
0.493230 m/s

1.196154 r/s
0.488518 m/s

1.103846 r/s
0.450818 m/s

1.153846 r/s
0.471239 m/s

1.192308 r/s
0.486947 m/s

1.076923 r/s
0.439823 m/s

1.169231 r/s
0.477522 m/s

1.173077 r/s
0.479093 m/s

1.226923 r/s
0.501084 m/s

1.234615 r/s
0.504226 m/s

1.080769 r/s
0.441394 m/s

1.134615 r/s
0.463385 m/s

1.257692 r/s
0.513650 m/s

1.200000 r/s
0.490088 m/s

1.200000 r/s
0.490088 m/s

1.103846 r/s
0.450818 m/s

1.150000 r/s
0.469668 m/s

1.200000 r/s
0.490088 m/s

1.076923 r/s
0.439823 m/s

1.169231 r/s
0.477522 m/s

1.173077 r/s
0.479093 m/s

1.226923 r/s
0.501084 m/s

1.242308 r/s
0.507367 m/s

1.088462 r/s
0.444535 m/s

1.130769 r/s
0.461814 m/s

1.265385 r/s
0.516792 m/s

1.203846 r/s
0.491659 m/s

1.196154 r/s
0.488518 m/s

1.107692 r/s
0.452389 m/s

1.146154 r/s
0.468097 m/s

1.196154 r/s
0.488518 m/s

1.080769 r/s
0.441394 m/s

1.173077 r/s
0.479093 m/s

1.169231 r/s
0.477522 m/s

1.223077 r/s
0.499513 m/s

1.234615 r/s
0.504226 m/s

1.084615 r/s
0.442965 m/s

1.134615 r/s
0.463385 m/s

1.269231 r/s
0.518363 m/s

1.207692 r/s
0.493230 m/s

1.200000 r/s
0.490088 m/s

1.107692 r/s
0.452389 m/s

1.153846 r/s
0.471239 m/s

1.203846 r/s
0.491659 m/s

1.080769 r/s
0.441394 m/s

1.176923 r/s
0.480664 m/s

1.173077 r/s
0.479093 m/s

1.223077 r/s
0.499513 m/s

1.230769 r/s
0.502655 m/s

1.088462 r/s
0.444535 m/s

1.134615 r/s
0.463385 m/s

1.261538 r/s
0.515221 m/s

1.215385 r/s
0.496372 m/s

1.196154 r/s
0.488518 m/s

1.111538 r/s
0.453960 m/s

1.161538 r/s
0.474380 m/s

1.203846 r/s
0.491659 m/s

1.080769 r/s
0.441394 m/s

1.169231 r/s
0.477522 m/s

1.165385 r/s
0.475951 m/s

1.215385 r/s
0.496372 m/s

1.230769 r/s
0.502655 m/s

1.088462 r/s
0.444535 m/s

1.130769 r/s
0.461814 m/s

1.269231 r/s
0.518363 m/s

1.196154 r/s
0.488518 m/s

1.192308 r/s
0.486947 m/s

1.100000 r/s
0.449248 m/s

1.153846 r/s
0.471239 m/s

1.196154 r/s
0.488518 m/s

1.073077 r/s
0.438252 m/s

1.161538 r/s
0.474380 m/s

1.169231 r/s
0.477522 m/s

1.219231 r/s
0.4979
******2019/12/4 22:59:27******

0.422544 m/s

0.413119 m/s

0.441394 m/s

0.453960 m/s

0.460243 m/s

0.424115 m/s

0.414690 m/s

0.441394 m/s

0.453960 m/s

0.460243 m/s

0.422544 m/s

0.414690 m/s

0.442965 m/s

0.450818 m/s

0.475951 m/s

0.450818 m/s

0.417832 m/s

0.460243 m/s

0.435111 m/s

0.455531 m/s

0.480664 m/s

0.417832 m/s

0.406836 m/s

0.435111 m/s

0.444535 m/s

0.471239 m/s

0.446106 m/s

0.417832 m/s

0.471239 m/s

0.449248 m/s

0.474380 m/s

0.450818 m/s

0.417832 m/s

0.475951 m/s

0.449248 m/s

0.474380 m/s

0.449248 m/s

0.419403 m/s

0.463385 m/s

0.438252 m/s

0.457102 m/s

0.482234 m/s

0.422544 m/s

0.409978 m/s

0.435111 m/s

0.444535 m/s

0.471239 m/s

0.447677 m/s

0.414690 m/s

0.455531 m/s

0.430398 m/s

0.452389 m/s

0.455531 m/s

0.416261 m/s

0.414690 m/s

0.436681 m/s

0.447677 m/s

0.472810 m/s

0.449248 m/s

0.416261 m/s

0.461814 m/s

0.438252 m/s

0.458672 m/s

0.482234 m/s

0.422544 m/s

0.411549 m/s

0.438252 m/s

0.449248 m/s

0.474380 m/s

0.447677 m/s

0.416261 m/s

0.457102 m/s

0.435111 m/s

0.455531 m/s

0.457102 m/s

0.417832 m/s

0.408407 m/s

0.435111 m/s

0.446106 m/s

0.469668 m/s

0.452389 m/s

0.419403 m/s

0.471239 m/s

0.438252 m/s

0.475951 m/s

0.449248 m/s

0.420973 m/s

0.469668 m/s

0.450818 m/s

0.477522 m/s

0.450818 m/s

0.416261 m/s

0.474380 m/s

0.450818 m/s

0.475951 m/s

0.449248 m/s

0.416261 m/s

0.458672 m/s

0.435111 m/s

0.457102 m/s

0.453960 m/s

0.417832 m/s

0.406836 m/s

0.435111 m/s

0.442965 m/s

0.466526 m/s

0.452389 m/s

0.416261 m/s

0.472810 m/s

0.436681 m/s

0.471239 m/s

0.450818 m/s

0.419403 m/s

0.475951 m/s

0.449248 m/s

0.475951 m/s

0.449248 m/s

0.416261 m/s

0.471239 m/s

0.449248 m/s

0.474380 m/s

0.447677 m/s

0.414690 m/s

0.458672 m/s

0.431969 m/s

0.458672 m/s

0.455531 m/s

0.417832 m/s

0.408407 m/s

0.436681 m/s

0.446106 m/s

0.472810 m/s

0.450818 m/s

0.419403 m/s

0.469668 m/s

0.356571 m/s

0.471239 m/s

0.452389 m/s

0.416261 m/s

0.474380 m/s

0.449248 m/s

0.474380 m/s

0.449248 m/s

0.417832 m/s

0.463385 m/s

0.436681 m/s

0.457102 m/s

0.482234 m/s

0.417832 m/s

0.408407 m/s

0.435111 m/s

0.444535 m/s

0.471239 m/s

0.447677 m/s

0.416261 m/s

0.458672 m/s

0.428827 m/s

0.461814 m/s

0.483805 m/s

0.424115 m/s

0.413119 m/s

0.438252 m/s

0.449248 m/s

0.474380 m/s

0.447677 m/s

0.417832 m/s

0.475951 m/s

0.449248 m/s

0.472810 m/s

0.449248 m/s

0.417832 m/s

0.471239 m/s

0.449248 m/s

0.475951 m/s

0.447677 m/s

0.416261 m/s

0.460243 m/s

0.435111 m/s

0.455531 m/s

0.483805 m/s

0.419403 m/s

0.409978 m/s

0.438252 m/s

0.450818 m/s

0.472810 m/s

0.455531 m/s

0.422544 m/s

0.474380 m/s

0.450818 m/s

0.479093 m/s

0.450818 m/s

0.425686 m/s

0.474380 m/s

0.450818 m/s

0.475951 m/s

0.449248 m/s

0.419403 m/s

0.472810 m/s

0.449248 m/s

0.472810 m/s

0.447677 m/s

0.416261 m/s

0.458672 m/s

0.433540 m/s

0.460243 m/s

0.485376 m/s

0.422544 m/s

0.414690 m/s

0.442965 m/s

0.449248 m/s

0.461814 m/s

0.427257 m/s

0.416261 m/s

0.442965 m/s

0.455531 m/s

0.461814 m/s

0.428827 m/s

0.417832 m/s

0.449248 m/s

0.452389 m/s

0.461814 m/s

0.424115 m/s

0.414690 m/s

0.439823 m/s

0.447677 m/s

0.471239 m/s

0.449248 m/s

0.416261 m/s

0.460243 m/s

0.435111 m/s

0.457102 m/s

0.485376 m/s

0.422544 m/s

0.413119 m/s

0.441394 m/s

0.450818 m/s

0.477522 m/s

0.453960 m/s

0.424115 m/s

0.477522 m/s

0.450818 m/s

0.475951 m/s

0.453960 m/s

0.424115 m/s

0.474380 m/s

0.450818 m/s

0.474380 m/s

0.452389 m/s

0.417832 m/s

0.469668 m/s

0.449248 m/s

0.475951 m/s

0.450818 m/s

0.417832 m/s

0.460243 m/s

0.436681 m/s

0.458672 m/s

0.486947 m/s

0.425686 m/s

0.416261 m/s

0.441394 m/s

0.450818 m/s

0.463385 m/s

0.425686 m/s

0.419403 m/s

0.444535 m/s

0.455531 m/s

0.463385 m/s

0.425686 m/s

0.417832 m/s

0.442965 m/s

0.450818 m/s

0.460243 m/s

0.424115 m/s

0.414690 m/s

0.441394 m/s

0.449248 m/s

0.475951 m/s

0.450818 m/s

0.416261 m/s

0.461814 m/s

0.438252 m/s

0.461814 m/s

0.490088 m/s

0.424115 m/s

0.414690 m/s

0.441394 m/s

0.450818 m/s

0.463385 m/s

0.425686 m/s

0.419403 m/s

0.442965 m/s

0.453960 m/s

0.463385 m/s

0.427257 m/s

